ID,Tweet,Date,Via
268155334642790400,"Very well explained, you seem to know a lot about Javascript.","11:56:28, 11-13, 2012",web
268131873056772096,"I dont understand the ""prototype"" keyword","10:23:14, 11-13, 2012",web
268110450946879489,JS powered Christmas Sweater,"08:58:07, 11-13, 2012",Twitter for iPhone
268090061348827136,"is very experimental, is missing features, contains many defects, and is evolving rapidly","07:37:06, 11-13, 2012",Twitter for Android
268046699140898816,modifying Object.prototype would be a good idea,"04:44:47, 11-13, 2012",web
267731833960161281,ur mom is a bespoke JSON DSL,"07:53:38, 11-12, 2012",web
267032346035904512,"I'm running into a major issue, and I believe it's by design, javascript itself. The functions are case sensitive","09:34:07, 11-10, 2012",web
267004222455812096,Stop trying to use jQuery to modify the DOM,"07:42:21, 11-10, 2012",web
266971912339607552,"Eight years and 800,000 bugs","05:33:58, 11-10, 2012",web
266958286593609728,5 levels of nesting should be enough for anyone.,"04:39:50, 11-10, 2012",web
266679090944299008,ponies have a z-index of 9000000 + distance from top window border to bottom of the pony,"10:10:24, 11-9, 2012",web
266677752609009664,the world has changed and Javascript’s future looks grim now,"10:05:05, 11-9, 2012",web
266652401153482753,do i really need to learn vanilla javascript if everyones using libraries anyway?,"08:24:21, 11-9, 2012",web
266588204461850624,The server might die after the first response.,"04:09:15, 11-9, 2012",web
266575036255719426,yet another build system?,"03:16:56, 11-9, 2012",web
266193008897167361,strict mode... that's just trashy programming,"01:58:53, 11-8, 2012",Twitter for iPhone
265880673208893440,everybody will laugh and say mean things about you on Hacker News and you’ll be sad,"05:17:46, 11-7, 2012",web
265853924337123328,don’t feel bad if you can’t figure out a good spot for using weakmaps,"03:31:29, 11-7, 2012",web
265836343999987712,"client-side ""app"" rendering. I suppose this is what people call #webapps","02:21:38, 11-7, 2012",web
265815692371173376,Never use delete. Ever.,"00:59:34, 11-7, 2012",web
264697196270723072,I recently optimized _,"22:55:04, 11-3, 2012",web
264441295311880193,Hell Callbacks are the modern goto,"05:58:12, 11-3, 2012",web
264434333337669633,your page inspection behavior is weird,"05:30:32, 11-3, 2012",web
264411472938024960,“Z-index Arms Race”,"03:59:42, 11-3, 2012",web
264374300331634688,"i REALLY wish we had webSQL, then i would have none of this pain!","01:31:59, 11-3, 2012",web
264224519672193025,doesn't live on npm probably sucks,"15:36:49, 11-2, 2012",web
264095771798945792,console is close and we call console.log from javascript most of the times Internet Explorer will crash with the message,"07:05:13, 11-2, 2012",web
264057751217520640,It seems that CoffeeScript villages have idiots too.,"04:34:08, 11-2, 2012",web
264040846410792961,The stock browser on Android reminds us of the Internet Explorer of the 90s,"03:26:58, 11-2, 2012",web
264022325781995520,Every JavaScript village ought to have its own idiot.,"02:13:22, 11-2, 2012",web
264003451804073984,"I have not tested the above code, at all!","00:58:22, 11-2, 2012",web
263787523573170176,Ember.js? Does it help or hinder your understanding?,"10:40:21, 11-1, 2012",web
263629902874550273,the need to forever look over our shoulder at the (insane!) <script> tag.,"00:14:01, 11-1, 2012",web
263311325281796096,it is my understanding that the php time() will display the same number as the javascript getTime(),"03:08:06, 10-31, 2012",web
262985831130734592,waxing poetic about #ES6 let/const semantics,"05:34:42, 10-30, 2012",web
262976451912028160,just ticks away Node’s internal process until the promise is fulfilled,"04:57:26, 10-30, 2012",web
262950885213224960,visitors claiming to be Safari are in reality some other browser,"03:15:51, 10-30, 2012",web
262942561134592000,npm install -g ascii-webkit. Your browsing experience will never be the same,"02:42:46, 10-30, 2012",web
262693796448452608,NaN implicit conversion FTW,"10:14:16, 10-29, 2012",Twitter for iPhone
262630761495138304,"JavaScript tell me what's wrong with it. Wait, no","06:03:47, 10-29, 2012",Twitter for iPhone
262254269191835648,1 asyncReduce method is enough,"05:07:44, 10-28, 2012",web
262232614126112769,Why different EOL in html causes javascript in Safari to behave differently?,"03:41:41, 10-28, 2012",web
261926898832142337,"sometime between February 2013 and the heat death of the universe, yes, we should get a node 1.0.","07:26:53, 10-27, 2012",web
261903920547393536,stop worrying about javascript's syntax and work on something,"05:55:35, 10-27, 2012",web
261860057086582784,I'm not sure I understand the benefit of making it easy to develop APIs,"03:01:17, 10-27, 2012",web
261843284958248960,The fixes solve the browser-detection issue forever for all sites,"01:54:38, 10-27, 2012",web
261598422707081217,The main danger with horses is that they actually have very little understanding,"09:41:38, 10-26, 2012",web
261592140650536960,Events observed in script tags are still observed when changing page,"09:16:41, 10-26, 2012",web
261568490685751296,"Node.js domains can avoid the application from terminate, so lets us try them:","07:42:42, 10-26, 2012",web
261552244216958976,"hacks on hacks on hacks, just count","06:38:09, 10-26, 2012",web
261531366854905856,I think I've finally settled the Underscore vs. Lo-Dash debate:,"05:15:11, 10-26, 2012",web
261511908140662786,"Free code is, as expected, faster","03:57:52, 10-26, 2012",web
261230996073103360,it should be noted that the equality operation will no longer work! This is important to remember.,"09:21:37, 10-25, 2012",web
261211477048954881,you're John Resig) and you are unable to work,"08:04:03, 10-25, 2012",web
261194664634380291,"the question, “What browser am I using, and why does it matter?”","06:57:15, 10-25, 2012",web
261158774486745088,"a pile of Javascript pretending to be a desktop environment, but hosted from your phone? Weird huh.","04:34:38, 10-25, 2012",web
261139492746952705,all-forks-but-no-activity github account. What the,"03:18:01, 10-25, 2012",web
261116128301043713,mistakes are easy to make because JavaScript lets you make them,"01:45:10, 10-25, 2012",web
260849080127852544,`npm install -g coffee-script` … Mostly useful,"08:04:01, 10-24, 2012",web
260822108354015232,Can someone explain why it is possible to return an equation?,"06:16:51, 10-24, 2012",web
260794608806678528,what do I need to test in sphagetti javascript,"04:27:34, 10-24, 2012",web
260499014888337409,"How to make a javascript function that on desktops works as ""hover""/""onmouseover"" and on touch devices works as ""ontouch"" or similar?","08:52:59, 10-23, 2012",web
260457340799688704,Five word summary: Nazis in Hell fighting demons. Five more words: It’s pure Javascript and HTML5.,"06:07:23, 10-23, 2012",web
260430783976722433,own filesystems in Javascript!,"04:21:52, 10-23, 2012",web
260404461430767617,TIL Math.random() is not random enough,"02:37:16, 10-23, 2012",web
260118427837026304,I thought in Russia the weird Russian browser was Opera.,"07:40:40, 10-22, 2012",Twitter for iPhone
259768676666994688,"Of course, these days you can't swing a dead cat without hitting a template engine","08:30:53, 10-21, 2012",Twitter for iPhone
259694088432017408,Turbolinks is like strapping a jet turbine on your daughter,"03:34:30, 10-21, 2012",Twitter for iPhone
259414942652964866,dependency injection and inversion of control. Oh yeah,"09:05:16, 10-20, 2012",web
259406933285556224,Warning: This is another Javascript peculiarity!,"08:33:27, 10-20, 2012",web
259377804666343424,"Learn Lisp. Realize that JavaScript is a lot like Lisp, but with better libraries","06:37:42, 10-20, 2012",web
259355233493323776,rsvp.js makes me stupid,"05:08:00, 10-20, 2012",web
259340445748973568,"Avoid the “new” keyword, because it is dangerous.","04:09:15, 10-20, 2012",web
259324229441441792,build everything in JavaScript. EVERYTHING.,"03:04:48, 10-20, 2012",web
259119559833956355,smart people think Turbolinks is a good idea,"13:31:31, 10-19, 2012",Twitter for iPhone
259056452520517633,there are known protocols for obtaining elephants,"09:20:45, 10-19, 2012",web
259035636902801408,don’t use code comments. How do you remember why you did,"07:58:03, 10-19, 2012",web
259012804244275200,"the JavaScript language, a trendy, hot topic at many conferences right now","06:27:19, 10-19, 2012",web
258949899712860161,How do you know that “{” belongs to “}”?,"02:17:21, 10-19, 2012",web
258739513021566976,first rule of internet: get emotional,"12:21:21, 10-18, 2012",Twitter for iPhone
258690542710452225,supporting more programming languages. We should be,"09:06:46, 10-18, 2012",web
258680242833596416,i don't care about PL research,"08:25:50, 10-18, 2012",web
258660283227193345,same thing as JS just slower and and with a much smaller user base. also ugly.,"07:06:31, 10-18, 2012",web
258640213776142337,stop talking and dip our hands into the code. Oh yes.,"05:46:46, 10-18, 2012",web
258627499062329344,Under 1K so its hot,"04:56:15, 10-18, 2012",web
258595598687666177,concrete example of a misconcepted backbone application,"02:49:29, 10-18, 2012",web
258575836486172672,when you have little boxes you can drag around and connect together it enables people,"01:30:58, 10-18, 2012",web
258320649452412928,complicated and deep ternary operator abuse is a pattern you want,"08:36:56, 10-17, 2012",web
258295729494306816,"yehuda.on(""poke"", function(event) { console.log(""Yehuda says OW""); });","06:57:55, 10-17, 2012",web
258249073004539905,TypeScript: code that looks like C#,"03:52:31, 10-17, 2012",web
258228614645022720,"So does JavaScript need classes? No, but","02:31:14, 10-17, 2012",web
258210120037720064,you can now download an Internet Explorer app and browse the web on your TV,"01:17:44, 10-17, 2012",web
257975650277789697,I'm a pony who's magical AND who can fly That's all the practical usage I'll ever need,"09:46:02, 10-16, 2012",web
257916969678958592,"You see, I have an irrational hatred of whitespace based languages.","05:52:52, 10-16, 2012",web
257608449549012992,much of Prototype.js was a parlayfill,"09:26:55, 10-15, 2012",Twitter for iPhone
257550285348667393,"CofeeScript, TypeScript, LLJS (have no idea when this will be usefull), Sweet JS","05:35:47, 10-15, 2012",web
257234484183826432,I think forking is harmful and unnecessary.,"08:40:54, 10-14, 2012",web
257155716769533953,the future. It is in my browser.,"03:27:55, 10-14, 2012",web
256887201617547264,the level of discourse in this thread has been embarrassingly low. Thank you,"09:40:56, 10-13, 2012",web
256881952097980416,understand what the internet is for. it's for cheaply distributing tones of stupid,"09:20:04, 10-13, 2012",web
256876803115855873,just blindly merge pull requests. It is far better,"08:59:37, 10-13, 2012",web
256864360922759170,I merge broken shit haha,"08:10:10, 10-13, 2012",web
256858392688218112,"JS macro, can it be recursive? ;)","07:46:27, 10-13, 2012",web
256751279425064960,premature optimization. The best basic advice for getting good performance in Web applications,"00:40:49, 10-13, 2012",web
256486902755098625,data parallelism in JS. I am excited about this,"07:10:17, 10-12, 2012",web
256440305941876736,"If you are like me, you probably wish that you can write a Node.js application in C#.","04:05:08, 10-12, 2012",web
256411743335616514,Firefox knows what your friends did last summer,"02:11:38, 10-12, 2012",web
256387159169302528,"One monkey don't stop no show So when it gets too big for it’s pants Just use JavaScript, give it a chance","00:33:56, 10-12, 2012",web
256144491424145408,you can't do that with proxies. April fools!,"08:29:40, 10-11, 2012",web
256119706484879360,theres a lot of them just pooping out wordpress sites for big cash,"06:51:11, 10-11, 2012",web
256113938528366593,You might be thinking “why would I want to write Java in the browser?”,"06:28:15, 10-11, 2012",web
256076616244027392,"True fact: isNaN("" "") returns false","03:59:57, 10-11, 2012",web
256052887258546176,The display request is at the browser's disgression,"02:25:40, 10-11, 2012",web
255777843542376450,tutorials about node.js but all is for creating web server,"08:12:44, 10-10, 2012",web
255746941835698176,(P)NaCl is going to come for your children in the night.,"06:09:57, 10-10, 2012",web
255714997966098432,I was hacking under a bridge near the river,"04:03:01, 10-10, 2012",web
255434167192526848,"like ""syntaxic sugar"" for JavaScript","09:27:05, 10-9, 2012",web
255403023910723584,"why the second person definition does not override the first definiton? I this somehow related to ""hoisting""?","07:23:20, 10-9, 2012",web
255334457295380480,v8 is making the wrong call by growing the heap total here. There is also a good chance I'm still doing something stupid.,"02:50:53, 10-9, 2012",web
255316440192782336,"being a user of node, I have a strong track record for joining cargo cults","01:39:17, 10-9, 2012",web
255292898822729729,this ever expanding world of retina displays and touch-thingys,"00:05:44, 10-9, 2012",web
255016244179259393,We could deprecated this code once it’s fixed.,"05:46:25, 10-8, 2012",web
254979061623951360,"You're encouraged to ""use strict""; ""use restrict"";","03:18:40, 10-8, 2012",web
254669739476000769,"I only remember that it's all ""easy"" and in the end a quatro-copter","06:49:32, 10-7, 2012",web
254627767000367105,js from now on. Utterly convinced.,"04:02:45, 10-7, 2012",Twitter for iPhone
254552526702137344,have a “I want to talk about horses” button,"22:03:46, 10-6, 2012",web
254360474752253952,Mozilla developers rock. Like… they rock hard.,"09:20:37, 10-6, 2012",web
254318497419644929,-moz-border-top: kitty;,"06:33:49, 10-6, 2012",web
254278274803458049,some of the internet thinks my real name is billy,"03:53:59, 10-6, 2012",web
254271769056256001,"problem: ""the DevTools Donut""","03:28:08, 10-6, 2012",web
254240501866303489,The Bridge of EcmaDoom,"01:23:53, 10-6, 2012",web
254222790142603264,sites are using Knockout today?,"00:13:31, 10-6, 2012",web
254183913533100032,What is the proper way of doing it without builing up a huge call stack that will ultimately consume all of my ram and elecricity?,"21:39:02, 10-5, 2012",web
254067625775210497,NetBeans 7.3,"13:56:56, 10-5, 2012",web
253998535945625600,"The designers would like some things that would be ""nice to have""","09:22:24, 10-5, 2012",web
253951544200945664,JavaScript has to evolve and that necessarily introduces more parts that will suck,"06:15:40, 10-5, 2012",web
253851692087529472,"Do you know what’s happening inside Node? There’s an event loop. So there must be a loop somewhere, right? A loop handling events.","23:38:54, 10-4, 2012",web
253581152542154752,"Another day, another ho-hum JS doo-hicky thing-a-ma-jigger...","05:43:52, 10-4, 2012",web
253553310546685952,jQuery is apparently used in the missile guidance system,"03:53:14, 10-4, 2012",web
253526104701276160,The secret to writing large applications in JS is to not,"02:05:08, 10-4, 2012",web
253180300044148736,a JavaScript parser written in JavaScript. Another one.,"03:11:02, 10-3, 2012",web
253143964193013760,"it’s not reinventing the language. It is JavaScript, mostly. Or JavaScript entirely, if you just write JS","00:46:38, 10-3, 2012",web
252983900769501185,Template tag library for building building javascript templates using django templates,"14:10:36, 10-2, 2012",web
252931169564360705,"Also, I want a pony that poops rainbows and can always pick the optimum path between multiple destinations with ideally packed bags.","10:41:04, 10-2, 2012",Twitter for iPhone
252897140437831680,"Camus, how can you not be a fan of javascript?","08:25:51, 10-2, 2012",web
252877369407324160,declare var document;,"07:07:17, 10-2, 2012",web
252872573715623937,HTML does not matter. Just something to chew over… here is your beer:,"06:48:14, 10-2, 2012",web
252844911500595200,Why do JavaScript coders concatenate text using an array and .join()?,"04:58:19, 10-2, 2012",web
252819345858781184,you can literally copy-and-paste from an existing JavaScript program,"03:16:43, 10-2, 2012",web
252799245982240769,He who cometh from Heaven and saveth HTML5,"01:56:51, 10-2, 2012",web
252775958866706432,some of JavaScript’s most common patterns are pretty weird and unnecessary,"00:24:19, 10-2, 2012",web
252501765310795778,jsPerf test. It's a game we play.,"06:14:46, 10-1, 2012",Twitter for iPhone
252217557321383938,"Look ma, I reinvented once()","11:25:26, 9-30, 2012",Twitter for iPhone
252093270790918144,Node.js AR Drone Attack,"03:11:34, 9-30, 2012",web
252018456453607424,Chrome 22 Breaks Everything,"22:14:16, 9-29, 2012",web
251821421234372609,selector perf was a thing?,"09:11:20, 9-29, 2012",web
251817797506719746,"JavaScript is the new C, you've won. Wirfs-Brock and Eich won. Hail to the king, baby.","08:56:56, 9-29, 2012",web
251798387014373377,Face detection for cats in JavaScript,"07:39:48, 9-29, 2012",web
251742403428483072,Voltron of streams,"03:57:20, 9-29, 2012",web
251702465857200128,"quadrocopters bots in JS, I would program them to serve me burbon.","01:18:38, 9-29, 2012",web
251678115519156225,Which Compilation Level is Right for Me?,"23:41:53, 9-28, 2012",web
251377209334452224,the link.. Makes me crazy.. when you click,"03:46:11, 9-28, 2012",web
251345115224879104,nothing less than JavaScript World Domination,"01:38:39, 9-28, 2012",web
251309189928976384,you want to learn JavaScript. Odds are you have come here from another language and want to punch all of us hipsters in the neck,"23:15:54, 9-27, 2012",web
251018801695563777,"worse, Edgar Allan Poe's The Raven is valid CoffeeScript","04:02:00, 9-27, 2012",web
250979402287034368,Many of you are aware of the JSHint,"01:25:27, 9-27, 2012",web
250957192352632832,"I said, 'Hey, we should fix that equality operator.'","23:57:11, 9-26, 2012",web
250721330964602880,"I am as of now taking a java class in college. If i learn this material really well, will I also be good at javascript?","08:19:58, 9-26, 2012",web
250694104118333440,prototype hatin' fools,"06:31:46, 9-26, 2012",web
250671901633036288,why you hate MongoDB,"05:03:33, 9-26, 2012",web
250591930268909568,This might lead to surprising memory leaks. For example:,"23:45:46, 9-25, 2012",web
250331070770327553,nothing of the sort has yet emegred to balance out the infestation of JavaScript monstrocities,"06:29:12, 9-25, 2012",web
250287654850142210,Tricksy JavaScript... Update: Even crazier,"03:36:41, 9-25, 2012",web
250262820090966016,"Websockets make you sad. There, I said it.","01:58:00, 9-25, 2012",web
250244911943778304,I was asked what I thought was the worst case of thoughtless copy/pasting I saw going on around the web. My answer: jQuery.,"00:46:50, 9-25, 2012",web
250081302198505472,"You said this is a lean, lightweight browser, but it's 8MB! I laugh at your silly lies!","13:56:43, 9-24, 2012",web
249651194283311104,“retracted” an apology for wasting my time on the jQuery bug tracker,"09:27:37, 9-23, 2012",Twitter for iPhone
249597179101061120,I dreamt five literary heros wrote a JavaScript,"05:52:59, 9-23, 2012",Twitter for iPhone
249277659178213376,element.appendChile,"08:43:19, 9-22, 2012",web
249254415847022592,Using ES5 without fallbacks and I don't even,"07:10:58, 9-22, 2012",web
249235208119934977,click handlers? Just put them at the bottom of the .js file!,"05:54:38, 9-22, 2012",web
249208088622665728,"I thought I'd just say ""hi"" and reassure you a person is behind all of this. No algorithms here!","04:06:53, 9-22, 2012",web
249169965645709312,Be aware that not everybody has a super-fancy UTF-8 terminal that supports colours.,"01:35:23, 9-22, 2012",web
249154350331604992,"<section>, <article>, <nav>, <aside>, <header> and <footer>. We shouldn’t use them. They were made up on a whim","00:33:20, 9-22, 2012",web
248909899722002432,All methods to find elements in the DOM take time. A lot of time,"08:21:59, 9-21, 2012",web
248894168498307073,Internet Explorer 10 is nearly upon us,"07:19:28, 9-21, 2012",web
248851346571268096,Source here. It's all messy right now. Sorry,"04:29:19, 9-21, 2012",web
248828441846218753,Never saw the appeal of Clojurescript,"02:58:18, 9-21, 2012",web
248778604438237186,makes work with JS Date object easier and more humane.,"23:40:16, 9-20, 2012",web
248509702697271296,So why is TC39 doing it to us? My best guess is to ease the language into being,"05:51:44, 9-20, 2012",web
248464561034895360,"after all, it’s not called class-oriented programming","02:52:22, 9-20, 2012",web
248447343534419969,Its like there is a new framework named after some fruit or celebrity about every day,"01:43:57, 9-20, 2012",web
248190088738111488,"I should be ashamed, but screw that. *horse dance*","08:41:42, 9-19, 2012",web
248162624624275457,"When I see javascript libraries like these, I immediately think: I WANT TO USE ALL OF THEM!","06:52:35, 9-19, 2012",web
248143399826382849,you can't polyfill syntax.,"05:36:11, 9-19, 2012",web
248106471613669378,the “with” statement seem like a good idea,"03:09:27, 9-19, 2012",web
248083831922491392,"convert your lame javascript to coffee script, compile it back to javascript, then covert it to coffee script again. Repeat until fired.","01:39:29, 9-19, 2012",web
248053971590193153,I have now pwnd every JavaScript sandbox. Achievement unlocked.,"23:40:50, 9-18, 2012",web
247849635052400640,I've probably insulted or offended a hundred Javascript gods by the way,"10:08:52, 9-18, 2012",web
247834300970590209,"I want to do something like: <a href=""http://t.co/joK2zJDr<script>document.write($foo);</script>"">click</a> but this doesn't seem to work","09:07:56, 9-18, 2012",web
247821916826652673,you (I am speaking to the CoffeeScript haters) don't understand,"08:18:43, 9-18, 2012",web
247807437057445889,CoffeeScript is only hard to read if you try to read it,"07:21:11, 9-18, 2012",web
247801809228410880,layout in html and then add some javascript goodness. No MV* framework is needed to be used.,"06:58:49, 9-18, 2012",web
247766600978165760,"How long until ""HTML5 is dead""?","04:38:55, 9-18, 2012",web
247749828694663168,So we thought to ourselves: lets use both a module loader and shared namespaces. How bad could it be?,"03:32:16, 9-18, 2012",web
247733228977418240,Macros for JavaScript!,"02:26:19, 9-18, 2012",web
247699585051533312,Get a taste of the future! An example would be to use console.log,"00:12:37, 9-18, 2012",web
247467025771937793,"cross-browser (WebKit and Firefox, I don’t count IE)","08:48:31, 9-17, 2012",Twitter for iPhone
247431394870042624,I'm a successful front-end developer and I really don't care about any of this stuff.,"06:26:56, 9-17, 2012",web
247420160913326080,the latest CoffeeScript lexical scope kerfluffle,"05:42:17, 9-17, 2012",web
247114530289766402,What is this ==- javascript operator?,"09:27:49, 9-16, 2012",web
247098098223026176,"So every time a user rotates their stupid little device, our sites all bounce to the proper width, right?","08:22:32, 9-16, 2012",web
247038944271822848,"Security is an issue, but it applies to apps implemented with traditional technologies","04:27:28, 9-16, 2012",web
247016245520629760,are unexecuted statements slowing down my functions?,"02:57:16, 9-16, 2012",web
246737943367122944,Yes. You need gifsockets.,"08:31:24, 9-15, 2012",web
246724290530127872,What I finally realized is that all you actually want when doing templating on the client is the end result,"07:37:09, 9-15, 2012",web
246712693250195457,I think I might have personally written the best relational client-side database in the world.,"06:51:04, 9-15, 2012",web
246667099890671617,I have a history with HTML,"03:49:54, 9-15, 2012",web
246652465762668544,js is community-driven and supported,"02:51:45, 9-15, 2012",web
246633162216730624,"Aw, Internets. I don’t hate CoffeeScript and I don’t hate you. I just hate bad code, and CoffeeScript","01:35:02, 9-15, 2012",web
246418974177366016,Oh my good. Is this the dreaming C# to JavaScript Compiler? I hoping for this since Silverlights death. But can it be real?,"11:23:56, 9-14, 2012",web
246400034080428033,"expect to see a brand-new ""Microsoft JavaScript"" implementation any time","10:08:40, 9-14, 2012",Twitter for iPhone
246355349748215810,"more than 5000 lines of code, a 21% reduction. Granted, many of those lines looked like this: }); }); } }","07:11:07, 9-14, 2012",web
246332394569863169,check out this JavaScript turtle,"05:39:54, 9-14, 2012",web
246300788907966464,but conferences like this should not cost this much,"03:34:18, 9-14, 2012",web
246248895015952384,is the new keyword even necessary?,"00:08:06, 9-14, 2012",web
245916246292451329,"that said, what exactly does IonMonkey do","02:06:16, 9-13, 2012",web
245879628399525889,opposed to native… because it just wasn’t there,"23:40:46, 9-12, 2012",web
245620286756638720,movie within a node process,"06:30:14, 9-12, 2012",web
245583343389917184,"this jsperf doesn't tell you anything useful since it test apples, oranges, and bananas","04:03:26, 9-12, 2012",web
245569884002598912,fans scream in protest of another node,"03:09:57, 9-12, 2012",web
245511164480602112,Open up a terminal and enter in the following: $ curl,"23:16:37, 9-11, 2012",web
245277057934843906,Just don't touch the underlying web worker stuff,"07:46:22, 9-11, 2012",web
245259239013113857,Hmm it seems MHTML archives more or less fail,"06:35:33, 9-11, 2012",web
245235661165170689,Your workflow for making webapps can be better,"05:01:52, 9-11, 2012",web
245215929225601024,you can crash mobile WebKit with just some fairly simple HTML and CSS,"03:43:28, 9-11, 2012",web
245181924790898688,understanding that Jquery doesn't really require a working knowledge of JS to use it,"01:28:20, 9-11, 2012",web
244852690532851712,"In fact, presentational logic doesn't give a damn","03:40:05, 9-10, 2012",web
244827762903379968,What’s especially nice about these new form inputs is that they’re completely backwards,"02:01:02, 9-10, 2012",web
244621771477753856,// bad code ahead!,"12:22:29, 9-9, 2012",Twitter for iPhone
244578603227045889,This method will potentially be called several hundred times a frame. My question is: Could this impact performance?,"09:30:57, 9-9, 2012",Twitter for iPhone
244504332232433664,"Problem at line 1, character 1: saw coffeescript, use JavaScript instead","04:35:50, 9-9, 2012",web
244491693951438848,Sourcemaps Sourcemaps!,"03:45:36, 9-9, 2012",web
244469058844626944,"Well, you can’t type CoffeeScript into the console","02:15:40, 9-9, 2012",web
244160739328262144,hover does not seem to work on the iPhone,"05:50:31, 9-8, 2012",web
244140331652751360,JS nightmares... Either inherited or self-made... How did you overcome?,"04:29:25, 9-8, 2012",web
243858711263707136,long if-else chains? Allow me to introduce you to switch(true),"09:50:22, 9-7, 2012",Twitter for iPhone
243817673111269376,I'm porting a C++ project to Javascript,"07:07:17, 9-7, 2012",web
243790737773314049,"I'm good with the codes, not so much with getting them to run","05:20:15, 9-7, 2012",web
243743089070592000,"learn Ember, it hardly gets any more complex","02:10:55, 9-7, 2012",web
243501039217700866,today I had a burrito with fries IN it and used Math.floor,"10:09:06, 9-6, 2012",Twitter for iPhone
243486644555116544,This is probably a dead end question but is there a way in vanilla javascript to do OOP files?,"09:11:54, 9-6, 2012",web
243468160982986753,"get (correct) IntelliSense and you won't ever se an ""object does not support this property"" error message again","07:58:27, 9-6, 2012",web
243449866649489408,"Some will remember my recent announcement requesting ""JavaScript wizards""","06:45:45, 9-6, 2012",web
243425005965303808,maintenance of the plugin didn’t go as well as planned,"05:06:58, 9-6, 2012",web
243404663242756096,"Anyone have any good ideas on why Javascript was designed this way, because I have to agree that it is pretty annoying.","03:46:08, 9-6, 2012",web
243378975743832066,what's going to happen with my WebGL hobby code? Hopefully not much,"02:04:04, 9-6, 2012",web
243108846183264257,"This is at the bottom of the page, so it doesn't need a document.ready","08:10:40, 9-5, 2012",web
243065264223158272,"As I understand it... it's ""javascript on the server side"", but it's actually C code? Just need some insight here.","05:17:29, 9-5, 2012",web
243039926449487872,"hot now, will look like the stupidest idea ever very soon","03:36:48, 9-5, 2012",web
243000940129570816,You don't have to be a Javascript ninja in order to get involved,"01:01:53, 9-5, 2012",web
242974125965062145,What’s the time Mr Browser?,"23:15:20, 9-4, 2012",web
242800247649230848,javascript music parties,"11:44:24, 9-4, 2012",web
242653111758512128,"I keep getting ""object Object"" any thoughts?","01:59:44, 9-4, 2012",web
242434381044658178,a wry esthetic objection to the layers on layers on layers on layers world of web development,"11:30:35, 9-3, 2012",web
242393765053087744,the Browser Wars are back and have broken web development,"08:49:11, 9-3, 2012",web
242360839691186176,Unfortunately you need to use a lot more JavaScript with the Web,"06:38:21, 9-3, 2012",web
242323885377351681,What JavaScript certification(s) do employers prefer? CIW W3 Schools something else? none,"04:11:31, 9-3, 2012",web
242089296176242688,js I KNOW,"12:39:20, 9-2, 2012",Twitter for iPhone
242046091959365634,"({}+[])[!![]+!![]+!![]]+(![]+[])[!![]+!![]+!![]]: ""js""","09:47:39, 9-2, 2012",web
241971979995992064,having discovered that media queries within iframes don't work very well,"04:53:10, 9-2, 2012",Twitter for iPhone
241639422901235713,"it only works on Chrome/Chromium. Sorry, Mozilla guys! Also it won't work on Safari either","06:51:42, 9-1, 2012",web
241609401855770624,"but I don't know the first thing about javascript which, based on some googling, seems to be the language to do this with","04:52:24, 9-1, 2012",web
241566570504155137,"the “command line”, which you may sometimes see","02:02:13, 9-1, 2012",web
241247712392142848,I will try to explain how to use our jQuery,"04:55:11, 8-31, 2012",web
241208003917930496,"Backbone is small, I call bullshit. Small for whom?","02:17:24, 8-31, 2012",web
241187069303590912,building a javascript templating and data binding library. I appreciate that there are quite a few already but,"00:54:13, 8-31, 2012",web
240992091038183425,why the page took 30 seconds to load... (NSFW),"11:59:26, 8-30, 2012",web
240961031176863744,"Oh sure, you probably knew that radio buttons don't scale but did you know","09:56:01, 8-30, 2012",web
240929907767644161,fully take advantage of the http features provided in node. It should take u less than an hour really to understand HTTP 1.1,"07:52:20, 8-30, 2012",web
240912811855859712,"bringing us back to the days of yore, back when “making it work everywhere” really only meant two desktop browsers, and the one you cursed","06:44:24, 8-30, 2012",web
240885718929534976,I hear the coffee-script package comes with a handy compiler program for turning cs into js,"04:56:45, 8-30, 2012",web
240852393418448897,This is not JavaScript for the faint of heart,"02:44:20, 8-30, 2012",web
240838696914546688,"To access an HTML element from a JavaScript, use the document.getElementById(id)","01:49:54, 8-30, 2012",web
240678673643089920,"developer-centric approach to solving the needs of the Node developer looking for a Platform-as-a-Service is fantastic, very synergistic","15:14:02, 8-29, 2012",web
240578736133640192,"we have a file that lists modules. These are not AMD modules, mind you. They are of a homebrew nature.","08:36:55, 8-29, 2012",web
240521500367675392,JavaScript object. You've probably worked with them before.,"04:49:29, 8-29, 2012",web
240504043263373312,"Like ponies *and* web browsers? Boy, do I","03:40:06, 8-29, 2012",web
240473387636510720,"a particular behavior in one or more browsers, that, well, could be a Bug, or it could be a Feature...","01:38:18, 8-29, 2012",web
240280714938036224,I'm assuming you already have your opinions on JavaScript,"12:52:41, 8-28, 2012",web
240248972650872832,browsers need lovin’ too,"10:46:33, 8-28, 2012",web
240208126656266240,A javascript powered cat toy,"08:04:14, 8-28, 2012",web
240188124674809856,"program in CoffeeScript, not so nice","06:44:46, 8-28, 2012",web
240146867952955392,listen to all of the events,"04:00:49, 8-28, 2012",web
240102947185369089,AMD is a CPU/GPU/APU manufacturerer and has very little to do with the javascript communities,"01:06:18, 8-28, 2012",web
